time_sec,frame_index,hand_label_0,hand_label_1,hand_score_0,hand_score_1,quat_w_0,quat_x_0,quat_y_0,quat_z_0,quat_w_1,quat_x_1,quat_y_1,quat_z_1
3.2333333333333334,98,left,right,0.9881399273872375,0.9931581616401672,0.1675497819688969,0.7323733468311803,0.6597888694365148,-0.015329683009007701,0.6556191184682232,0.03191835820239518,0.09086610899340793,0.7489246558533186
3.2666666666666666,99,left,right,0.9937683939933776,0.9931880235671996,0.17633461064923442,0.7333150256146193,0.6565970700795959,-0.005955321813570937,0.6541534744218468,0.024169171898313406,0.09111437168289901,0.7504646922436834
3.3,100,left,right,0.9932568669319152,0.989374041557312,0.18890744830471617,0.7356607979646979,0.6504620006094125,-0.004043770041133528,0.6511650708758695,0.04086135324745567,0.08760854323932575,0.7527543712483465
3.333333333333333,101,left,right,0.9887495040893556,0.9901620149612428,0.17408097368115666,0.7373242821485732,0.6527240099933854,0.0002904039708000292,0.6480455310485329,0.02327952797317175,0.08725863380265753,0.7562281296621178
3.3666666666666667,102,left,right,0.9866660237312316,0.992631733417511,0.15469704240007842,0.7370338964808316,0.6573647496545897,-0.026859754699354883,0.6416484382176743,0.030032845041003585,0.09270225180305422,0.7607835450784971
3.4,103,left,right,0.992950975894928,0.9920364618301392,0.15017596587924506,0.734586677312292,0.6613574476347238,-0.02087867921124576,0.6406687903964534,0.04732600433237478,0.09451107379804503,0.7605073354382703
3.433333333333333,104,left,right,0.9940559267997742,0.9874147176742554,0.16253505060480905,0.7348829272358514,0.6581780079509171,-0.018197539172120837,0.62925039659114,0.0350735507662366,0.0913995948357294,0.7710122557329459
3.466666666666667,105,left,right,0.9924651384353638,0.9918844103813172,0.15883324234039622,0.739073147092249,0.6544299531821399,-0.0162579442986508,0.6309019866232778,0.04779470242761302,0.10733412978949591,0.766914424350585
3.5,106,left,right,0.991959035396576,0.9906452894210817,0.16989794115348153,0.7395374359308667,0.650669951580734,-0.029115022901117737,0.6284970574063277,0.0449527896934124,0.11030183203987433,0.768637887030697
3.533333333333333,107,left,right,0.9940396547317504,0.9898667931556702,0.15054641814797162,0.7438264622344245,0.6501303299089701,-0.03726290642300951,0.6222798747823678,0.0477310613702925,0.11451291938373108,0.7729012191189255
3.566666666666667,108,left,right,0.9930654764175416,0.9934839606285096,0.1615283342430185,0.7427278636195279,0.6490222210320497,-0.03215702794837641,0.6218410000095709,0.05449391492874234,0.11393708994603284,0.7728923104013039
